"mapping_rate","sequencing_depth","frip","frac_open","mt_content","uniq_frags","dup_level","batch","total_features_by_counts","log10_total_features_by_counts","total_counts","log10_total_counts","pct_counts_in_top_50_features","pct_counts_in_top_100_features","pct_counts_in_top_200_features","pct_counts_in_top_500_features","pct_counts_top_50_features","pct_counts_top_100_features","pct_counts_top_200_features","pct_counts_top_500_features","qc_exclude","is_cell_control","total_features_by_binary_exprs","log10_total_features_by_binary_exprs","total_binary_exprs","log10_total_binary_exprs","pct_binary_exprs_in_top_50_features","pct_binary_exprs_in_top_100_features","pct_binary_exprs_in_top_200_features","pct_binary_exprs_in_top_500_features","total_features","log10_total_features","pct_binary_exprs_top_50_features","pct_binary_exprs_top_100_features","pct_binary_exprs_top_200_features","pct_binary_exprs_top_500_features",".cluster_5","dpt_cardiac","dpt_endo","dpt_cl3","dpt_cl3_cl5","dpt_cl4"
"E8.5_CPC_p2_333",94.34,671745,0.497639,0.172888,0.030398,53396,0.907184,"E8.5",14902,4.17327370145258,54790,4.73870922689061,11.3031575104946,12.7578025187078,15.2527833546268,21.2721299507209,11.3031575104946,12.7578025187078,15.2527833546268,21.2721299507209,"pass",FALSE,14267,4.15436310066632,14267,4.15436310066632,0.350459101422864,0.700918202845728,1.40183640569146,3.50459101422864,14267,4.15436310066632,0.350459101422864,0.700918202845728,1.40183640569146,3.50459101422864,"3",NA,NA,0.380113721789605,0.434665365878835,NA
"E8.5_CPC_p2_189",95.84,981160,0.667563,0.276493,0.060461,77434,0.905209,"E8.5",23831,4.37716049020699,109963,5.04125052915553,12.2250211434755,13.2371797786528,15.0341478497313,19.5174740594564,12.2250211434755,13.2371797786528,15.0341478497313,19.5174740594564,"pass",FALSE,22660,4.35527907079213,22660,4.35527907079213,0.220653133274492,0.441306266548985,0.88261253309797,2.20653133274492,22660,4.35527907079213,0.220653133274492,0.441306266548985,0.88261253309797,2.20653133274492,"3",NA,NA,0.473997440445776,0.474965951844117,NA
"E8.5_CPC_p2_161",97.21,945849,0.631656,0.308855,0.02556,87799,0.896226,"E8.5",26616,4.4251591045997,113699,5.05576046468773,5.75466802698353,6.70718300073,8.40728590400971,12.7459344409362,5.75466802698353,6.70718300073,8.40728590400971,12.7459344409362,"pass",FALSE,25129,4.40019248859258,25129,4.40019248859258,0.198973297783437,0.397946595566875,0.79589319113375,1.98973297783437,25129,4.40019248859258,0.198973297783437,0.397946595566875,0.79589319113375,1.98973297783437,"3",NA,NA,0.644212032796225,0.612249678020324,NA
"E8.5_CPC_p2_237",95.85,1080119,0.624519,0.279439,0.035905,83991,0.910318,"E8.5",24081,4.38169255205816,108678,5.0361456336428,9.02114503395351,10.0857579270874,11.9481403779974,16.5764920223044,9.02114503395351,10.0857579270874,11.9481403779974,16.5764920223044,"pass",FALSE,22881,4.35949398126623,22881,4.35949398126623,0.21852191774835,0.4370438354967,0.874087670993401,2.1852191774835,22881,4.35949398126623,0.21852191774835,0.4370438354967,0.874087670993401,2.1852191774835,"3",NA,NA,0.539814203533322,0.523877099070032,NA
"E8.5_CPC_p2_124",97.67,1162615,0.553396,0.294947,0.044358,98391,0.903681,"E8.5",25418,4.40515846112655,113888,5.05648177965417,9.36182916549593,10.3549100871031,12.0873138522057,16.4380795167182,9.36182916549593,10.3549100871031,12.0873138522057,16.4380795167182,"pass",FALSE,23723,4.3751879153613,23723,4.3751879153613,0.21076592336551,0.421531846731021,0.843063693462041,2.1076592336551,23723,4.3751879153613,0.21076592336551,0.421531846731021,0.843063693462041,2.1076592336551,"3",NA,NA,0.494285312913493,0.517214454317449,NA
"E8.5_CPC_p2_297",95.45,638715,0.659781,0.214993,0.045259,51029,0.905909,"E8.5",18527,4.26782854204734,70460,4.84794880250404,10.7777462390009,11.9457848424638,13.9951745671303,19.1186488787965,10.7777462390009,11.9457848424638,13.9951745671303,19.1186488787965,"pass",FALSE,17739,4.24895361549571,17739,4.24895361549571,0.281864817633463,0.563729635266926,1.12745927053385,2.81864817633463,17739,4.24895361549571,0.281864817633463,0.563729635266926,1.12745927053385,2.81864817633463,"3",NA,NA,0.390333161178988,0.422083393339913,NA
"E8.5_CPC_p2_022",94.45,1041693,0.622908,0.250916,0.054064,76478,0.911594,"E8.5",21625,4.33497619865434,100682,5.00295614752029,14.2657078723108,15.3234937724717,17.1679148209213,21.7357621024612,14.2657078723108,15.3234937724717,17.1679148209213,21.7357621024612,"pass",FALSE,20382,4.30926810447712,20382,4.30926810447712,0.245314493180257,0.490628986360514,0.981257972721028,2.45314493180257,20382,4.30926810447712,0.245314493180257,0.490628986360514,0.981257972721028,2.45314493180257,"3",NA,NA,0.577007476348379,0.557485435942017,NA
"E8.5_CPC_p2_279",96.06,706523,0.641484,0.211432,0.027807,59087,0.903735,"E8.5",18216,4.26047685832742,77924,4.89167681094888,7.18392279657102,8.43642523484421,10.600071864894,16.0464041886967,7.18392279657102,8.43642523484421,10.600071864894,16.0464041886967,"pass",FALSE,17587,4.24521645694767,17587,4.24521645694767,0.284300904076875,0.56860180815375,1.1372036163075,2.84300904076875,17587,4.24521645694767,0.284300904076875,0.56860180815375,1.1372036163075,2.84300904076875,"3",NA,NA,0.344486229968576,0.403166458173177,NA
"E8.5_CPC_p2_316",97.94,382473,0.652368,0.164965,0.055263,34567,0.895376,"E8.5",14214,4.15274686402646,47658,4.67814492556734,9.95006085022452,11.271979520752,13.5884846195812,19.3818456502581,9.95006085022452,11.271979520752,13.5884846195812,19.3818456502581,"pass",FALSE,13656,4.13535530940877,13656,4.13535530940877,0.36613942589338,0.73227885178676,1.46455770357352,3.6613942589338,13656,4.13535530940877,0.36613942589338,0.73227885178676,1.46455770357352,3.6613942589338,"1",1.20859860795885,NA,NA,NA,1.13905862151635
"E8.5_CPC_p2_319",85.27,613719,0.776467,0.129866,0.13913,37218,0.90454,"E8.5",11189,4.04883008652835,67106,4.82676782423474,34.4559353858075,35.965487437785,38.4749500789795,44.2941018686854,34.4559353858075,35.965487437785,38.4749500789795,44.2941018686854,"pass",FALSE,10882,4.0367486291722,10882,4.0367486291722,0.459474361330638,0.918948722661275,1.83789744532255,4.59474361330638,10882,4.0367486291722,0.459474361330638,0.918948722661275,1.83789744532255,4.59474361330638,"1",1.4236723147316,NA,NA,NA,1.23611816766653
"E8.5_CPC_p2_285",96.22,543342,0.526702,0.15869,0.040994,45127,0.903671,"E8.5",13671,4.13583204971268,49532,4.69489463212116,10.9767423080029,12.4868771703141,15.1114431074861,21.5355729629331,10.9767423080029,12.4868771703141,15.1114431074861,21.5355729629331,"pass",FALSE,13218,4.12119860258469,13218,4.12119860258469,0.378272053260705,0.75654410652141,1.51308821304282,3.78272053260705,13218,4.12119860258469,0.378272053260705,0.75654410652141,1.51308821304282,3.78272053260705,"1",1.34160523478886,NA,NA,NA,1.20974306553355
"E8.5_CPC_p2_020",94.85,1061558,0.633352,0.278523,0.021868,89098,0.904209,"E8.5",24002,4.3802655251292,115325,5.06192722909517,8.18382831129417,9.28593106438326,11.2187296769998,16.0364188163885,8.18382831129417,9.28593106438326,11.2187296769998,16.0364188163885,"pass",FALSE,22843,4.35877215149273,22843,4.35877215149273,0.218885435363131,0.437770870726262,0.875541741452524,2.18885435363131,22843,4.35877215149273,0.218885435363131,0.437770870726262,0.875541741452524,2.18885435363131,"3",NA,NA,0.492257834912826,0.488448788412595,NA
"E8.5_CPC_p2_187",96.43,591323,0.476168,0.168213,0.057042,50981,0.898266,"E8.5",14495,4.16124818033274,51454,4.71142758253679,14.6830178411785,16.0162475220585,18.2920667003537,23.7979554553582,14.6830178411785,16.0162475220585,18.2920667003537,23.7979554553582,"pass",FALSE,13815,4.1403823245594,13815,4.1403823245594,0.361925443358668,0.723850886717336,1.44770177343467,3.61925443358668,13815,4.1403823245594,0.361925443358668,0.723850886717336,1.44770177343467,3.61925443358668,"1",1.36058081100241,NA,NA,NA,1.21496991340487
"E8.5_CPC_p2_060",97.13,1437071,0.604962,0.3226,0.045624,116117,0.90678,"E8.5",27801,4.44407603900157,147070,5.16752704538822,8.82572924457741,9.73482015366832,11.3775753042769,15.5592574964303,8.82572924457741,9.73482015366832,11.3775753042769,15.5592574964303,"pass",FALSE,26482,4.42296718052776,26482,4.42296718052776,0.188807491881278,0.377614983762556,0.755229967525111,1.88807491881278,26482,4.42296718052776,0.188807491881278,0.377614983762556,0.755229967525111,1.88807491881278,"1",1.58108850831715,NA,NA,NA,1.41402376684052
"E8.5_CPC_p2_203",97.23,851658,0.618093,0.23622,0.046231,70907,0.903653,"E8.5",20355,4.30869244220126,91845,4.96306024702446,9.08051608688551,10.2128586205019,12.2249441994665,17.2333823289237,9.08051608688551,10.2128586205019,12.2249441994665,17.2333823289237,"pass",FALSE,19675,4.29393681388729,19675,4.29393681388729,0.254129606099111,0.508259212198221,1.01651842439644,2.54129606099111,19675,4.29393681388729,0.254129606099111,0.508259212198221,1.01651842439644,2.54129606099111,"1",1.27618083541119,NA,NA,NA,1.18913590031185
"E8.5_CPC_p2_009",96.72,1174243,0.594786,0.303809,0.014911,95328,0.909084,"E8.5",26180,4.41798623068638,115005,5.06072049860507,4.34328942219904,5.3728098778314,7.18664405895396,11.7316638407026,4.34328942219904,5.3728098778314,7.18664405895396,11.7316638407026,"pass",FALSE,24957,4.39720978037878,24957,4.39720978037878,0.200344592699443,0.400689185398886,0.801378370797772,2.00344592699443,24957,4.39720978037878,0.200344592699443,0.400689185398886,0.801378370797772,2.00344592699443,"3",NA,NA,0.23468579660683,0.269207630541603,NA
"E8.5_CPC_p2_017",96.49,972280,0.623938,0.273407,0.040881,82607,0.902359,"E8.5",23559,4.37217528611506,107380,5.03092744407181,8.93462469733656,9.96554293164463,11.7796610169492,16.4471968709257,8.93462469733656,9.96554293164463,11.7796610169492,16.4471968709257,"pass",FALSE,22470,4.35162239973637,22470,4.35162239973637,0.222518914107699,0.445037828215398,0.890075656430797,2.22518914107699,22470,4.35162239973637,0.222518914107699,0.445037828215398,0.890075656430797,2.22518914107699,"1",1.55206191734634,NA,NA,NA,1.37050115979059
"E8.5_CPC_p2_349",95.48,507150,0.641581,0.171542,0.049915,39458,0.908003,"E8.5",14784,4.16982132886214,53252,4.72634407871634,11.937579809209,13.2295500638474,15.4792308270112,21.0940434162097,11.937579809209,13.2295500638474,15.4792308270112,21.0940434162097,"pass",FALSE,14163,4.15118591808607,14163,4.15118591808607,0.353032549601073,0.706065099202146,1.41213019840429,3.53032549601073,14163,4.15118591808607,0.353032549601073,0.706065099202146,1.41213019840429,3.53032549601073,"3",NA,NA,0.340006962359173,0.382421636778358,NA
"E8.5_CPC_p2_291",97.21,307347,0.658908,0.146488,0.033179,27333,0.89992,"E8.5",12625,4.10126578499133,37237,4.57098634759693,7.25353814754142,8.65536965920993,11.1582565727636,17.3698203399844,7.25353814754142,8.65536965920993,11.1582565727636,17.3698203399844,"pass",FALSE,12148,4.08454053206148,12148,4.08454053206148,0.411590385248601,0.823180770497201,1.6463615409944,4.11590385248601,12148,4.08454053206148,0.411590385248601,0.823180770497201,1.6463615409944,4.11590385248601,"3",NA,NA,0.243940990454719,0.289372425497048,NA
"E8.5_CPC_p2_010",95.98,1215524,0.546517,0.267364,0.020502,96218,0.911327,"E8.5",23041,4.3625201722888,107314,5.03066042990565,7.30007268389959,8.43412788638947,10.402184244367,15.2822558100527,7.30007268389959,8.43412788638947,10.402184244367,15.2822558100527,"pass",FALSE,21938,4.34121682814391,21938,4.34121682814391,0.227915033275595,0.45583006655119,0.911660133102379,2.27915033275595,21938,4.34121682814391,0.227915033275595,0.45583006655119,0.911660133102379,2.27915033275595,"3",NA,NA,0.559464493572361,0.549480898581214,NA
"E8.5_CPC_p2_351",96.48,1159338,0.567091,0.275959,0.012169,93923,0.910725,"E8.5",23784,4.37630315575592,107765,5.03248176324899,4.44207302927667,5.5092098547766,7.40778545910082,12.2136129541131,4.44207302927667,5.5092098547766,7.40778545910082,12.2136129541131,"pass",FALSE,22579,4.35372393758895,22579,4.35372393758895,0.221444705257097,0.442889410514195,0.885778821028389,2.21444705257097,22579,4.35372393758895,0.221444705257097,0.442889410514195,0.885778821028389,2.21444705257097,"3",NA,NA,0.609471686777295,0.579664117366029,NA
"E8.5_CPC_p2_265",92.5,403571,0.654075,0.146975,0.039226,32772,0.900151,"E8.5",12665,4.1026394836913,44464,4.64801829665168,12.4055415617128,13.8471572508096,16.3817920115149,22.4023929471033,12.4055415617128,13.8471572508096,16.3817920115149,22.4023929471033,"pass",FALSE,12279,4.08919836680515,12279,4.08919836680515,0.407199283329261,0.814398566658523,1.62879713331705,4.07199283329261,12279,4.08919836680515,0.407199283329261,0.814398566658523,1.62879713331705,4.07199283329261,"3",NA,NA,0.420139555726353,0.447823930743881,NA
"E8.5_CPC_p2_072",97.6,448654,0.605598,0.172192,0.030152,37665,0.905995,"E8.5",14840,4.17146316508384,46982,4.6719407442817,6.44289302285982,7.7391341364778,10.016602102933,15.7272998169512,6.44289302285982,7.7391341364778,10.016602102933,15.7272998169512,"pass",FALSE,14217,4.15283850989222,14217,4.15283850989222,0.351691636772878,0.703383273545755,1.40676654709151,3.51691636772878,14217,4.15283850989222,0.351691636772878,0.703383273545755,1.40676654709151,3.51691636772878,"3",NA,NA,0.569806487552702,0.550716745421768,NA
"E8.5_CPC_p2_089",95.13,582411,0.642312,0.213694,0.052114,50201,0.896243,"E8.5",18418,4.26526604788738,68009,4.83257277484618,12.8012468937935,13.862871090591,15.6964519401844,20.3384846123307,12.8012468937935,13.862871090591,15.6964519401844,20.3384846123307,"pass",FALSE,17501,4.24308767950538,17501,4.24308767950538,0.285697960116565,0.57139592023313,1.14279184046626,2.85697960116565,17501,4.24308767950538,0.285697960116565,0.57139592023313,1.14279184046626,2.85697960116565,"3",NA,NA,0.310080104225955,0.332985155351715,NA
"E8.5_CPC_p2_305",97.24,739247,0.564516,0.241173,0.024245,69103,0.896006,"E8.5",20784,4.31775002884223,79921,4.90266634331222,6.78419939690444,7.91281390372993,9.85848525418851,14.6895058870635,6.78419939690444,7.91281390372993,9.85848525418851,14.6895058870635,"pass",FALSE,19449,4.28891960566173,19449,4.28891960566173,0.257082626356111,0.514165252712222,1.02833050542444,2.57082626356111,19449,4.28891960566173,0.257082626356111,0.514165252712222,1.02833050542444,2.57082626356111,"3",NA,NA,0.631900445204592,0.604711815117149,NA
"E8.5_CPC_p2_283",93.81,456654,0.654171,0.156289,0.012631,37600,0.905083,"E8.5",13470,4.1293998361359,49815,4.69736885271334,8.17424470541002,9.89260262973,12.8254541804677,19.8072869617585,8.17424470541002,9.89260262973,12.8254541804677,19.8072869617585,"pass",FALSE,12972,4.11304041808782,12972,4.11304041808782,0.385445575084798,0.770891150169596,1.54178230033919,3.85445575084798,12972,4.11304041808782,0.385445575084798,0.770891150169596,1.54178230033919,3.85445575084798,"3",NA,NA,0.540312139632262,0.537095289395503,NA
"E8.5_CPC_p2_094",95.82,690812,0.667036,0.238644,0.043032,61734,0.895116,"E8.5",20567,4.3131920636348,86000,4.93450350115004,10.0104651162791,11.2081395348837,13.2767441860465,18.4116279069767,10.0104651162791,11.2081395348837,13.2767441860465,18.4116279069767,"pass",FALSE,19649,4.29336255471145,19649,4.29336255471145,0.254465876126011,0.508931752252023,1.01786350450405,2.54465876126012,19649,4.29336255471145,0.254465876126011,0.508931752252023,1.01786350450405,2.54465876126012,"3",NA,NA,0.4078965317546,0.428179034925638,NA
"E8.5_CPC_p2_050",97.21,587436,0.541946,0.1914,0.033093,50401,0.903045,"E8.5",16499,4.21748394421391,56484,4.75193313309152,8.69803838255081,10.038240917782,12.3574817647475,18.0086396147582,8.69803838255081,10.038240917782,12.3574817647475,18.0086396147582,"pass",FALSE,15533,4.19128330081852,15533,4.19128330081852,0.321895319642052,0.643790639284105,1.28758127856821,3.21895319642052,15533,4.19128330081852,0.321895319642052,0.643790639284105,1.28758127856821,3.21895319642052,"3",NA,NA,0.579495833888338,0.558964510069899,NA
"E8.5_CPC_p2_171",96.87,639523,0.499227,0.204078,0.027539,55970,0.901524,"E8.5",17585,4.24516706882208,57420,4.75907075156523,7.81086729362591,8.99860675722745,11.0675722744688,16.2121212121212,7.81086729362591,8.99860675722745,11.0675722744688,16.2121212121212,"pass",FALSE,16672,4.22201375017136,16672,4.22201375017136,0.299904030710173,0.599808061420345,1.19961612284069,2.99904030710173,16672,4.22201375017136,0.299904030710173,0.599808061420345,1.19961612284069,2.99904030710173,"3",NA,NA,0.412409740725305,0.445793963995482,NA
"E8.5_CPC_p2_079",97.61,240311,0.610358,0.113348,0.072289,22651,0.887263,"E8.5",9768,3.98985010960318,29794,4.47414338976081,13.9222662280996,15.6172383701416,18.3929650265154,25.1460025508492,13.9222662280996,15.6172383701416,18.3929650265154,25.1460025508492,"pass",FALSE,9425,3.97432743542362,9425,3.97432743542362,0.530503978779841,1.06100795755968,2.12201591511936,5.30503978779841,9425,3.97432743542362,0.530503978779841,1.06100795755968,2.12201591511936,5.30503978779841,"2",0.582482599215679,0.326570252819628,0.215755812214298,0.246064841976992,0.709508763523854
"E8.5_CPC_p2_016",97.07,668134,0.594492,0.232195,0.015865,61412,0.898793,"E8.5",20011,4.30129049421137,74094,4.86978890236969,4.62790509352984,5.7804950468324,7.79955192053338,12.9079277674306,4.62790509352984,5.7804950468324,7.79955192053338,12.9079277674306,"pass",FALSE,19045,4.2798037799941,19045,4.2798037799941,0.262536098713573,0.525072197427146,1.05014439485429,2.62536098713573,19045,4.2798037799941,0.262536098713573,0.525072197427146,1.05014439485429,2.62536098713573,"1",1.31515480723907,NA,NA,NA,1.17439734961644
"E8.5_CPC_p2_008",96.92,250974,0.616303,0.106261,0.060142,20425,0.904328,"E8.5",9159,3.96189547366785,26765,4.42758347362526,12.4565664113581,14.2798430786475,17.321128339249,24.4797309919671,12.4565664113581,14.2798430786475,17.321128339249,24.4797309919671,"pass",FALSE,8895,3.94919477423798,8895,3.94919477423798,0.562113546936481,1.12422709387296,2.24845418774592,5.62113546936481,8895,3.94919477423798,0.562113546936481,1.12422709387296,2.24845418774592,5.62113546936481,"1",1.27230087038409,NA,NA,NA,1.14424003206142
"E8.5_CPC_p2_001",95.44,2825067,0.582134,0.432666,0.054759,219503,0.907127,"E8.5",37279,4.57147590368194,270095,5.43151815252958,12.5966789462967,13.4904385493993,15.0702530591088,19.1251226420334,12.5966789462967,13.4904385493993,15.0702530591088,19.1251226420334,"pass",FALSE,34775,4.54127962718278,34775,4.54127962718278,0.143781452192667,0.287562904385334,0.575125808770669,1.43781452192667,34775,4.54127962718278,0.143781452192667,0.287562904385334,0.575125808770669,1.43781452192667,"3",NA,NA,0.208002837767229,0.252699532322397,NA
"E8.5_CPC_p2_129",94.79,496702,0.681113,0.193732,0.041446,46834,0.888709,"E8.5",16693,4.22256040916522,66507,4.82287388811345,10.8409641090412,12.2558527673779,14.7217586118754,20.5286661554423,10.8409641090412,12.2558527673779,14.7217586118754,20.5286661554423,"pass",FALSE,16026,4.20485223692822,16026,4.20485223692822,0.311993011356546,0.623986022713091,1.24797204542618,3.11993011356546,16026,4.20485223692822,0.311993011356546,0.623986022713091,1.24797204542618,3.11993011356546,"3",NA,NA,0.293497044259294,0.313414793998247,NA
"E8.5_CPC_p2_248",96.9,692106,0.611624,0.221419,0.048288,62300,0.895444,"E8.5",19082,4.28064665029619,80013,4.90316598187692,9.85339882269131,10.9844650244335,12.9978878432255,18.0295701948433,9.85339882269131,10.9844650244335,12.9978878432255,18.0295701948433,"pass",FALSE,18340,4.26342301086739,18340,4.26342301086739,0.272628135223555,0.54525627044711,1.09051254089422,2.72628135223555,18340,4.26342301086739,0.272628135223555,0.54525627044711,1.09051254089422,2.72628135223555,"1",0.997135575609164,NA,NA,NA,1.14174626929019
"E8.5_CPC_p2_381",96.71,747942,0.552077,0.229423,0.022232,62409,0.906558,"E8.5",19770,4.29602863610672,70429,4.84775768839233,5.64824149143109,6.78271734654759,8.76343551661957,13.776995271834,5.64824149143109,6.78271734654759,8.76343551661957,13.776995271834,"pass",FALSE,18676,4.27130711878496,18676,4.27130711878496,0.267723281216535,0.535446562433069,1.07089312486614,2.67723281216535,18676,4.27130711878496,0.267723281216535,0.535446562433069,1.07089312486614,2.67723281216535,"3",NA,NA,0.356812176028292,0.41490013709074,NA
"E8.5_CPC_p2_172",96.01,477876,0.594139,0.171357,0.073519,38776,0.901459,"E8.5",14766,4.16929227487994,49714,4.69648744375074,15.7179064247496,16.8845797964356,18.8960856096874,23.9570342358289,15.7179064247496,16.8845797964356,18.8960856096874,23.9570342358289,"pass",FALSE,14062,4.14807797676251,14062,4.14807797676251,0.355568197980373,0.711136395960745,1.42227279192149,3.55568197980373,14062,4.14807797676251,0.355568197980373,0.711136395960745,1.42227279192149,3.55568197980373,"3",NA,NA,0.35382027067705,0.411180739029921,NA
