"Cell","Background","Timepoint","X3_prime_bias","aligned_to_genes","intergenic","exonic","X5_prime_bias","secondaryalignments","readsaligned","totalalignments","non_uniquealignments","intronic","percent_genes","is.sc","is.neg.ctrl","is.pos.ctrl","Platform","total_counts","log10_total_counts","filter_on_total_counts","total_features","log10_total_features","filter_on_total_features","pct_dropout","exprs_feature_controls_mito","pct_exprs_feature_controls_mito","filter_on_pct_exprs_feature_controls_mito","counts_feature_controls_mito","pct_counts_feature_controls_mito","filter_on_pct_counts_feature_controls_mito","tpm_feature_controls_mito","pct_tpm_feature_controls_mito","filter_on_pct_tpm_feature_controls_mito","n_detected_feature_controls_mito","exprs_feature_controls_housekeeping","pct_exprs_feature_controls_housekeeping","filter_on_pct_exprs_feature_controls_housekeeping","counts_feature_controls_housekeeping","pct_counts_feature_controls_housekeeping","filter_on_pct_counts_feature_controls_housekeeping","tpm_feature_controls_housekeeping","pct_tpm_feature_controls_housekeeping","filter_on_pct_tpm_feature_controls_housekeeping","n_detected_feature_controls_housekeeping","log10_counts_feature_controls_mito","log10_tpm_feature_controls_mito","log10_counts_feature_controls_housekeeping","log10_tpm_feature_controls_housekeeping","qc.exclude","n_detected_feature_controls","counts_feature_controls","pct_counts_feature_controls","filter_on_pct_counts_feature_controls","pct_counts_top_50_features","pct_counts_top_100_features","pct_counts_top_200_features","pct_counts_top_500_features","pct_counts_top_50_endogenous_features","pct_counts_top_100_endogenous_features","pct_counts_top_200_endogenous_features","pct_counts_top_500_endogenous_features","tpm_feature_controls","pct_tpm_feature_controls","filter_on_pct_tpm_feature_controls","pct_tpm_top_50_features","pct_tpm_top_100_features","pct_tpm_top_200_features","pct_tpm_top_500_features","pct_tpm_top_50_endogenous_features","pct_tpm_top_100_endogenous_features","pct_tpm_top_200_endogenous_features","pct_tpm_top_500_endogenous_features","counts_endogenous_features","tpm_endogenous_features","log10_counts_feature_controls","log10_tpm_feature_controls","log10_counts_endogenous_features","log10_tpm_endogenous_features","is_cell_control","cellcycle","cluster","tsne1","tsne2","dpt","dm1","dm2","dm3"
"c1run1_34_X_isl1.e8.5","c1run1_34_X_isl1-e8.5","isl1","e8.5",0.48,3195534,2343040,3195534,0.64,2678962,8652081,11331043,3997631,1775064,36.933704157416,TRUE,FALSE,FALSE,"C1",7431973.97,6.87110417990039,FALSE,183,2.26245108973043,FALSE,98.481705799386,132.732587829013,0.328489630494549,FALSE,88245.74,1.1829123638068,FALSE,148.17981886592,0.417323335842004,FALSE,8,12.0787300878315,0.0298927162371491,FALSE,21483.38,0.287979406352758,FALSE,11.9183601438053,0.033566040578574,FALSE,1,4.94569867070392,2.17371007549603,4.33212282525455,1.11120738783115,FALSE,0,0,0,FALSE,19.8578681243685,27.617167367447,37.4851281940105,53.8025770292088,19.8578681243685,27.617167367447,37.4851281940105,53.8025770292088,0,0,FALSE,1.78634325894466,3.42124282238957,6.49174898542591,14.6807408854523,1.78634325894466,3.42124282238957,6.49174898542591,14.6807408854523,7431973.97,33368.6702445758,0,0,6.87110423833634,4.52335191502552,FALSE,"G1",4,11.5233979499553,13.7704535910569,0.0847550777147873,0.0164389945893157,0.0189920188255121,0.000384059955938993
"c1run1_35_X_isl1.e8.5","c1run1_35_X_isl1-e8.5","isl1","e8.5",0.47,1246152,1043395,1246152,0.58,1303446,4420478,5723924,1922374,1502893,28.1904355139874,TRUE,FALSE,FALSE,"C1",2933377.18,6.46736790909746,FALSE,179,2.25285303097989,FALSE,98.5148925578694,141.154524699188,0.337825704576008,FALSE,47696.1,1.61655234419307,FALSE,154.817348449462,0.427641526141555,FALSE,9,12.3377821505244,0.0295280647700709,FALSE,10168.42,0.344635791767874,FALSE,12.1076028762568,0.0334440153107811,FALSE,1,4.67849197458971,2.1926158096679,4.0072961841929,1.11752327500032,FALSE,0,0,0,FALSE,20.8937962079599,28.7693299639019,38.9066720700405,55.138202513732,20.8937962079599,28.7693299639019,38.9066720700405,55.138202513732,0,0,FALSE,1.77809533792904,3.40956080512603,6.46675950554281,14.6378867009231,1.77809533792904,3.40956080512603,6.46675950554281,14.6378867009231,2933377.18,33569.1937746653,0,0,6.46736805715016,4.52595384810011,FALSE,"G1",5,18.0664088938243,23.4408674478099,0.0152765136913038,0.0355145906765725,0.0690018595220825,-0.157047637320661
"c1run1_36_X_isl1.e8.5","c1run1_36_X_isl1-e8.5","isl1","e8.5",0.52,2035803,1487775,2035803,0.59,1904306,6137364,8041670,2833536,1667583,33.1706413372256,TRUE,FALSE,FALSE,"C1",4755531.86,6.67719909560488,FALSE,172,2.23552844690755,FALSE,98.5729693852153,150.130881350285,0.344717301747397,FALSE,86521.64,1.81100909688922,FALSE,167.040307395727,0.441107646892852,FALSE,10,12.4434582623927,0.0285715724708907,FALSE,17716.67,0.370832667256241,FALSE,12.273209895316,0.0324101818366468,FALSE,1,4.93712976226891,2.22541346732052,4.24840660848352,1.12297596214458,FALSE,0,0,0,FALSE,21.0346011644636,28.9527897306527,39.0289989561756,54.1500781786371,21.0346011644636,28.9527897306527,39.0289989561756,54.1500781786371,0,0,FALSE,1.68964631822593,3.23690239114483,6.10701770779419,13.7959696143634,1.68964631822593,3.23690239114483,6.10701770779419,13.7959696143634,4755531.86,35460.6035519956,0,0,6.67719918692893,4.54975837023944,FALSE,"S",5,6.97822985294181,28.4829583421407,0.0522146944264812,0.0321908043614746,-0.0225199395501063,-0.0704045734879985
"c1run1_37_X_isl1.e8.5","c1run1_37_X_isl1-e8.5","isl1","e8.5",0.5,1744180,1321959,1744180,0.64,1560026,5718413,7278439,2310257,1886773,30.5011198036938,TRUE,FALSE,FALSE,"C1",4055322.93,6.60802544329018,FALSE,170,2.23044892137827,FALSE,98.589562764457,143.600198016761,0.335011680364426,FALSE,61381.66,1.50495036454622,FALSE,155.72926275356,0.417486331326773,FALSE,8,12.2252566270761,0.0285208782584343,FALSE,13001.59,0.318771887403836,FALSE,12.0387715580742,0.0322741049600623,FALSE,1,4.78804570453065,2.19515009069905,4.11402986851248,1.11523667646638,FALSE,0,0,0,FALSE,19.1868525252069,27.0209839984309,36.7414172858485,52.6081460545979,19.1868525252069,27.0209839984309,36.7414172858485,52.6081460545979,0,0,FALSE,1.71255447514563,3.27996019897167,6.19611216504122,14.0286682045289,1.71255447514563,3.27996019897167,6.19611216504122,14.0286682045289,4055322.93,34845.6145189245,0,0,6.60802555038262,4.54216059112356,FALSE,"S",5,17.7423559621067,21.2818106253278,0.0201065159033745,0.0329717589526401,0.0478897061078347,-0.150699661930367
"c1run1_40_X_isl1.e8.5","c1run1_40_X_isl1-e8.5","isl1","e8.5",0.52,1928393,1401470,1928393,0.64,1874765,6142083,8016848,2760821,1911920,31.3964008627041,TRUE,FALSE,FALSE,"C1",4531778.86,6.6562687091735,FALSE,175,2.24303804868629,FALSE,98.5480793163528,138.309281263676,0.302370628903937,FALSE,49793.72,1.09391271738353,FALSE,151.867230297298,0.3854672528459,FALSE,7,12.5823040277267,0.0275073310132474,FALSE,18585.48,0.408302350791973,FALSE,12.3548389038402,0.0313588771079448,FALSE,1,4.69718329463856,2.18431439694697,4.26919714871084,1.12563865360073,FALSE,0,0,0,FALSE,20.4041558197304,27.7885229819003,37.4572964047941,52.7206109081854,20.4041558197304,27.7885229819003,37.4572964047941,52.7206109081854,0,0,FALSE,1.63704052302675,3.13780482927933,5.91987092976418,13.3438240285764,1.63704052302675,3.13780482927933,5.91987092976418,13.3438240285764,4531778.86,36595.110183575,0,0,6.6562688050066,4.56343492649863,FALSE,"G2M",5,19.2946389821359,28.812188150759,0.0101453954647514,0.0375008401727147,0.0476192010284311,-0.176076006814505
"c1run1_41_X_isl1.e8.5","c1run1_41_X_isl1-e8.5","isl1","e8.5",0.53,2129555,1612025,2129555,0.61,2205672,6679004,8884676,3284330,1842998,31.8843198776344,TRUE,FALSE,FALSE,"C1",5057639.45,6.70394786604108,FALSE,180,2.25527250510331,FALSE,98.5065958682486,157.972942494463,0.352052655302045,FALSE,116010.14,2.28294429977243,FALSE,171.718683166972,0.45207018208345,FALSE,10,12.3174852076649,0.0274502918381361,FALSE,17268.31,0.339820207795658,FALSE,12.009538230026,0.0316165604945092,FALSE,1,5.06449969447031,2.23733931821282,4.23727498555941,1.11426188167222,FALSE,0,0,0,FALSE,20.4488238085061,28.272299244265,38.135014547152,54.0053554034975,20.4488238085061,28.272299244265,38.135014547152,54.0053554034975,0,0,FALSE,1.70547444696496,3.27157367441629,6.18128283085552,13.9221536616147,1.70547444696496,3.27157367441629,6.18128283085552,13.9221536616147,5057639.45,35256.0379473557,0,0,6.70394795191008,4.5472458230752,FALSE,"S",NA,12.084478110827,16.8975819522584,0.0654426554970784,0.0142252785348693,0.020543732117659,-0.0764774659144505
"c1run1_42_X_isl1.e8.5","c1run1_42_X_isl1-e8.5","isl1","e8.5",0.49,2922751,2153841,2922751,0.65,2536411,8594686,11131097,3787556,2242441,34.0064895913591,TRUE,FALSE,FALSE,"C1",6789722.44,6.83185202093143,FALSE,181,2.25767857486918,FALSE,98.4982991786277,140.410211865176,0.318410741934957,FALSE,80591.18,1.17869784484844,FALSE,157.19487814106,0.415051006331179,FALSE,9,12.0622448188611,0.0273537677292489,FALSE,19466.27,0.284706719720914,FALSE,11.8065778150809,0.031173611134323,FALSE,1,4.90629290349725,2.19919241828249,4.28930505233847,1.10743309269665,FALSE,0,0,0,FALSE,18.1975583084365,25.8001851398214,35.5504820901044,51.8278003423067,18.1975583084365,25.8001851398214,35.5504820901044,51.8278003423067,0,0,FALSE,1.68824278906923,3.24865057835938,6.16490931929248,13.9322350436915,1.68824278906923,3.24865057835938,6.16490931929248,13.9322350436915,6789722.44,35186.2805059282,0,0,6.83185208489493,4.54638570312653,FALSE,"G1",5,8.95284437286203,19.360065944865,0.0228958442318526,0.0348570089533194,0.0568856227619609,-0.132836711138477
"c1run1_43_X_isl1.e8.5","c1run1_43_X_isl1-e8.5","isl1","e8.5",0.43,1479939,1066466,1479939,0.68,1431099,4918589,6349688,2113379,1674846,30.0886900694488,TRUE,FALSE,FALSE,"C1",3468302.47,6.54011696519512,FALSE,175,2.24303804868629,FALSE,98.5480793163528,124.773751027534,0.32273533759181,FALSE,21636.58,0.618806164373981,FALSE,130.811620582427,0.399463960373482,FALSE,3,12.8457843262715,0.0332264479269841,FALSE,17137.33,0.490127619286928,FALSE,12.4391763814186,0.0379859422196722,FALSE,1,4.33520868659087,2.11995369957784,4.23396850095242,1.12837265383943,FALSE,0,0,0,FALSE,20.9792878877718,29.1300922782551,39.003211274131,55.9739407618622,20.9792878877718,29.1300922782551,39.003211274131,55.9739407618622,0,0,FALSE,2.00699614697327,3.84519644686157,7.22335848209246,16.3093906367318,2.00699614697327,3.84519644686157,7.22335848209246,16.3093906367318,3468302.47,30221.604114152,0,0,6.54011709041327,4.48033188236175,FALSE,"S",NA,-7.92778019621626,-1.8363516089448,0.0834127533835614,0.0291254786893907,-0.0196842329284574,0.0214467516226009
"c1run1_44_X_isl1.e8.5","c1run1_44_X_isl1-e8.5","isl1","e8.5",0.5,1689359,1307969,1689359,0.57,1571152,5902167,7473319,2344492,2120773,28.6226906151588,TRUE,FALSE,FALSE,"C1",3947240.63,6.59629360247754,FALSE,181,2.25767857486918,FALSE,98.4982991786277,125.638285030036,0.373766912607901,FALSE,35682.29,0.899561035076905,FALSE,137.891731356351,0.465011922429137,FALSE,7,12.2376675074602,0.0364063804332567,FALSE,12753.78,0.321526548266469,FALSE,12.0372277687066,0.0405931114968614,FALSE,1,4.55246488950942,2.14267639164691,4.10567297211006,1.11518525299486,FALSE,0,0,0,FALSE,20.8501952919956,28.9879950896229,39.7679814113587,58.3483731013378,20.8501952919956,28.9879950896229,39.7679814113587,58.3483731013378,0,0,FALSE,2.17399352038448,4.15749099844068,7.87591140601458,17.9322220415188,2.17399352038448,4.15749099844068,7.87591140601458,17.9322220415188,3947240.63,27590.6244309447,0,0,6.59629371250235,4.44077726991115,FALSE,"G1",NA,-7.39753216620263,-4.40098043891682,0.0875259289690791,0.026577572714456,-0.0425871717550132,0.025333738221258
"c1run1_45_X_isl1.e8.5","c1run1_45_X_isl1-e8.5","isl1","e8.5",0.48,1970526,1572517,1970526,0.59,1708544,6483460,8192004,2596917,2036387,30.393123424838,TRUE,FALSE,FALSE,"C1",4570456.47,6.65995957698499,FALSE,198,2.29666519026153,FALSE,98.3572554550734,167.345611362092,0.56785691298489,FALSE,164292,3.56853415102952,FALSE,180.034317117535,0.713444808165081,FALSE,13,11.7911533135492,0.040011135438,FALSE,10861.67,0.235922871060142,FALSE,11.3135406379968,0.0448336015009513,FALSE,1,5.21561905992845,2.25776090814048,4.03593658618714,1.09038294801262,FALSE,0,0,0,FALSE,21.5410974037786,31.2480689702313,42.866013555972,63.5715786611573,21.5410974037786,31.2480689702313,42.866013555972,63.5715786611573,0,0,FALSE,2.61557002866608,5.01712431376144,9.48549956166344,21.4491663297485,2.61557002866608,5.01712431376144,9.48549956166344,21.4491663297485,4570456.47,23270.2695660879,0,0,6.6599596720071,4.36682007690539,FALSE,"G1",2,41.2767311947487,-14.6884794651188,0.310813900226309,-0.120379729554324,0.00330969153227632,0.00771622203842569
"c1run1_46_X_isl1.e8.5","c1run1_46_X_isl1-e8.5","isl1","e8.5",0.54,2452318,1745056,2452318,0.65,1944592,6502976,8447568,2885238,1345082,37.7107035301991,TRUE,FALSE,FALSE,"C1",5553072.87,6.74453337252376,FALSE,165,2.21748394421391,FALSE,98.6310462125612,109.122307691597,0.275410116028858,FALSE,25194.34,0.449599638923219,FALSE,124.66633739983,0.357107759281434,FALSE,5,11.726657955929,0.0295965169413462,FALSE,12642.31,0.225605354661222,FALSE,11.6002195681894,0.0332289253343733,FALSE,1,4.4013202233438,2.09921895756339,4.1018607864898,1.10037811308758,FALSE,0,0,0,FALSE,20.7623095714931,28.0401094394426,37.5865310768018,53.9704605028891,20.7623095714931,28.0401094394426,37.5865310768018,53.9704605028891,0,0,FALSE,1.83514281262287,3.51521382841499,6.64802301721782,15.0895590738989,1.83514281262287,3.51521382841499,6.64802301721782,15.0895590738989,5553072.87,32425.147518761,0,0,6.7445334507317,4.51089535413923,FALSE,"G2M",1,-6.92882038236375,33.2205998011392,0.122059080555389,0.0318281493700294,-0.385675646773289,-0.0747951055690472
"c1run1_47_X_isl1.e8.5","c1run1_47_X_isl1-e8.5","isl1","e8.5",0.47,2177236,1727516,2177236,0.62,1912291,7471751,9384042,2837378,2625999,29.1395684893675,TRUE,FALSE,FALSE,"C1",5019738.04,6.70068105364881,FALSE,179,2.25285303097989,FALSE,98.5148925578694,117.635029775313,0.298951700766219,FALSE,27948.15,0.552634357340371,FALSE,128.908785972655,0.376197301277155,FALSE,2,12.0789554742224,0.0306968450587839,FALSE,14566.14,0.288024410124816,FALSE,11.8591231946449,0.0346087359963589,FALSE,1,4.44636860449711,2.11363852420935,4.16337429410762,1.10921135702449,FALSE,0,0,0,FALSE,19.7474790935504,27.6487288567751,37.8308536196043,54.264536282455,19.7474790935504,27.6487288567751,37.8308536196043,54.264536282455,0,0,FALSE,1.89066181059184,3.62276166525667,6.86280400727535,15.4938295487522,1.89066181059184,3.62276166525667,6.86280400727535,15.4938295487522,5019738.04,31624.9398690825,0,0,6.70068114016616,4.50004344086817,FALSE,"S",NA,-1.56812424235242,-11.0751817273637,0.0912310658209158,0.0289186889139057,0.00210919580652956,0.0474127476844044
"c1run1_48_X_isl1.e8.5","c1run1_48_X_isl1-e8.5","isl1","e8.5",0.56,2244701,1706796,2244701,0.58,2450921,7413891,9864812,3652010,2242163,30.2769625288529,TRUE,FALSE,FALSE,"C1",5371703.16,6.73011200557228,FALSE,182,2.26007138798507,FALSE,98.4900024890069,156.228057772307,0.381825205982119,FALSE,160129.27,2.96368902487648,FALSE,165.641743643061,0.476782406199033,FALSE,11,12.636165314044,0.0308830980340985,FALSE,22900.05,0.423836484448612,FALSE,12.2836121900987,0.0353570908395611,FALSE,1,5.20447343592531,2.22178380117036,4.35985539494914,1.12331618805261,FALSE,0,0,0,FALSE,21.668488286311,29.6128701199491,39.6567292821147,55.8392195297702,21.668488286311,29.6128701199491,39.6567292821147,55.8392195297702,0,0,FALSE,1.88398582371085,3.59929430815994,6.79414605098212,15.3007827682811,1.88398582371085,3.59929430815994,6.79414605098212,15.3007827682811,5371703.16,32148.6835308852,0,0,6.73011208642083,4.5071767022535,FALSE,"G1",5,15.9287098443334,31.7629911433782,0.00844778764685861,0.0388906968793826,0.0779808687574212,-0.172462617700514
"c1run1_49_X_isl1.e8.5","c1run1_49_X_isl1-e8.5","isl1","e8.5",0.53,1677672,1235288,1677672,0.67,1613047,5180316,6793363,2397477,1470167,32.3855147060527,TRUE,FALSE,FALSE,"C1",3922220.45,6.59353199971624,FALSE,184,2.26481782300954,FALSE,98.4734091097652,147.990897106414,0.349024854602754,FALSE,64894.96,1.64470104280244,FALSE,159.689422368832,0.433376690933961,FALSE,10,12.0735058275256,0.0284744109157439,FALSE,11321.72,0.286938225870194,FALSE,11.8639345798642,0.0321972027540007,FALSE,1,4.81221766129468,2.20598728959445,4.05395076776151,1.10937382278527,FALSE,0,0,0,FALSE,22.1378166033477,30.235896098089,40.2763934393336,56.0044854184573,22.1378166033477,30.235896098089,40.2763934393336,56.0044854184573,0,0,FALSE,1.7565230116425,3.36523208309824,6.3588383456367,14.3652628004381,1.7565230116425,3.36523208309824,6.3588383456367,14.3652628004381,3922220.45,34223.1716476994,0,0,6.59353211044292,4.53433294539078,FALSE,"S",1,-4.97879615274804,32.1108720667438,0.0816203845293513,0.0309581639599382,-0.21548133235569,-0.0946182908465511
"c1run1_51_X_isl1.e8.5","c1run1_51_X_isl1-e8.5","isl1","e8.5",0.38,1714274,1516330,1714274,0.35,2081605,5972844,8054449,3329738,1481848,28.7011346688445,TRUE,FALSE,FALSE,"C1",4198211.15,6.62306427773703,FALSE,154,2.18752072083646,FALSE,98.7223097983904,208.559471448113,0.813804233122244,FALSE,747595.28,17.7073324882995,FALSE,206.621732359553,1.01973515598746,FALSE,15,11.8121288593317,0.0460912199343633,FALSE,10106.47,0.239379018782762,FALSE,11.0578293089225,0.0545734331352655,FALSE,1,5.87366713168554,2.31727281039921,4.00464246097739,1.0812691316841,FALSE,0,0,0,FALSE,36.7650212162387,45.691775650684,57.1719619200191,75.7663206149123,36.7650212162387,45.691775650684,57.1719619200191,75.7663206149123,0,0,FALSE,3.36972927647747,6.28075296280266,11.6451702441987,25.8194505072477,3.36972927647747,6.28075296280266,11.6451702441987,25.8194505072477,4198211.15,18790.7083954509,0,0,6.62306438118453,4.27396626455982,FALSE,"G1",4,-35.3339463048715,-16.4882604825134,0.112626619310632,-0.00230405271179704,0.0188297025601929,0.0227792603483192
"c1run1_57_X_isl1.e8.5","c1run1_57_X_isl1-e8.5","isl1","e8.5",0.47,1786303,1389703,1786303,0.61,1425681,5218548,6644229,2119166,1338579,34.2298854010733,TRUE,FALSE,FALSE,"C1",4093963.27,6.61214394196404,FALSE,194,2.28780172993023,FALSE,98.3904422135568,120.951011021905,0.353130319714867,FALSE,31366.01,0.758002092332571,FALSE,127.229133947394,0.422944014939273,FALSE,6,11.5917791407319,0.0338435258990059,FALSE,8502.04,0.205463305951099,FALSE,11.3988986397511,0.037893018737167,FALSE,1,4.49647312238313,2.10798670907608,3.92957422208942,1.09338310968467,FALSE,0,0,0,FALSE,20.9363404962839,29.5910505323122,40.6285293810171,58.3667745021074,20.9363404962839,29.5910505323122,40.6285293810171,58.3667745021074,0,0,FALSE,2.13272126731682,4.11549925863317,7.81477193439983,17.6710880741204,2.13272126731682,4.11549925863317,7.81477193439983,17.6710880741204,4093963.27,27973.1745159647,0,0,6.6121440480457,4.4467572798849,FALSE,"S",3,2.08652674268013,-26.4923543158213,0.0769174823655932,0.0255507214492735,0.0153052836746692,0.00294824122842349
"c1run1_59_X_isl1.e8.5","c1run1_59_X_isl1-e8.5","isl1","e8.5",0.49,2649602,2068136,2649602,0.55,2398134,7812655,10210789,3595264,1879504,33.9142327416224,TRUE,FALSE,FALSE,"C1",6188386.35,6.79157741951267,FALSE,170,2.23044892137827,FALSE,98.589562764457,150.393859178005,0.442213336774442,FALSE,150462.37,2.42200671659885,FALSE,156.191713988658,0.517070535128282,FALSE,11,12.2265218229611,0.0359504772470648,FALSE,19820.45,0.31905162085385,FALSE,12.0524220078975,0.0398993783861543,FALSE,1,5.17743078469315,2.19642964943974,4.29713542128775,1.11569110685184,FALSE,0,0,0,FALSE,20.7118120542038,28.8058897615531,39.3631612867868,58.2332496095691,20.7118120542038,28.8058897615531,39.3631612867868,58.2332496095691,0,0,FALSE,2.12423023951059,4.05612724407673,7.67136339506485,17.4472326316594,2.12423023951059,4.05612724407673,7.67136339506485,17.4472326316594,6188386.35,28234.8701797774,0,0,6.79157748969162,4.45080117647,FALSE,"G1",NA,10.4634734286548,41.628307699059,0.0604472781600482,0.0323996801121757,0.0354688699223019,-0.0317607020603752
"c1run1_64_X_isl1.e8.5","c1run1_64_X_isl1-e8.5","isl1","e8.5",0.42,843207,591290,843207,0.68,814323,2587200,3401523,1190156,770136,32.5914888682746,TRUE,FALSE,FALSE,"C1",1977935.83,6.29621219771163,FALSE,175,2.24303804868629,FALSE,98.5480793163528,111.073064563783,0.268457177472158,FALSE,9902.92,0.497913087253711,FALSE,112.199655293663,0.318167458403982,FALSE,3,13.2235825108535,0.0319606346585979,FALSE,12666.63,0.636870826826883,FALSE,12.9026144131735,0.0365882767095976,FALSE,1,3.9958071236289,2.05384510437621,4.10269536987946,1.14309647784032,FALSE,0,0,0,FALSE,20.6619776941904,28.3642862165048,38.2849983560892,54.3626256065142,20.6619776941904,28.3642862165048,38.2849983560892,54.3626256065142,0,0,FALSE,1.8356208990395,3.50555311420652,6.60650220724786,14.8874297476907,1.8356208990395,3.50555311420652,6.60650220724786,14.8874297476907,1977935.83,32941.0168396336,0,0,6.29621241728113,4.51775018486137,FALSE,"S",5,16.4475760930775,27.992276073794,0.0272257660059879,0.0325357484989476,0.0653213183348551,-0.128430117117536
"c1run1_66_X_isl1.e8.5","c1run1_66_X_isl1-e8.5","isl1","e8.5",0.51,1250340,963342,1250340,0.6,1189018,4256306,5445324,1762214,1459334,29.376177370706,TRUE,FALSE,FALSE,"C1",2928385.35,6.46662822551711,FALSE,168,2.22530928172586,FALSE,98.6061561436987,145.054700124476,0.322214074624755,FALSE,47074.61,1.59711802677183,FALSE,158.702151881253,0.408129351258219,FALSE,8,12.6791229084368,0.0281644914055849,FALSE,12870.09,0.436648391673895,FALSE,12.4650867871392,0.0320560731124748,FALSE,1,4.67279595625997,2.20331076800985,4.10961532708623,1.12920915693462,FALSE,0,0,0,FALSE,19.0072088702397,26.8711250723884,36.9760625936746,53.0300986514632,19.0072088702397,26.8711250723884,36.9760625936746,53.0300986514632,0,0,FALSE,1.65785586148376,3.18324428131521,6.01350136265079,13.5710657434011,1.65785586148376,3.18324428131521,6.01350136265079,13.5710657434011,2928385.35,36047.5939517449,0,0,6.46662837382219,4.55688833005664,FALSE,"S",5,14.0765886988745,22.3713760234287,0.0206140884682394,0.0340779659170543,0.0372044921680908,-0.150294719446607
"c1run1_91_X_isl1.e8.5","c1run1_91_X_isl1-e8.5","isl1","e8.5",0.49,2324946,1901888,2324946,0.64,1868843,7567927,9436770,2810870,2383306,30.7210415745289,TRUE,FALSE,FALSE,"C1",5310873.97,6.72516599549125,FALSE,189,2.27646180417324,FALSE,98.431925661661,146.240144804427,0.425072168367057,FALSE,89158.66,1.66667257064451,FALSE,151.891569409042,0.512515659391408,FALSE,8,11.6233942551227,0.033785397343648,FALSE,11234.86,0.210016985417134,FALSE,11.306978751379,0.0381522403977656,FALSE,1,4.95016840367983,2.18438353864923,4.05060631920823,1.09015145076666,FALSE,0,0,0,FALSE,22.0727124503766,30.4160284940823,41.2846400118961,60.506706394315,22.0727124503766,30.4160284940823,41.2846400118961,60.506706394315,0,0,FALSE,2.19082537291157,4.19162026645527,7.9325314298881,18.0434503218463,2.19082537291157,4.19162026645527,7.9325314298881,18.0434503218463,5310873.97,27522.5128670784,0,0,6.72516607726583,4.4397038627548,FALSE,"G1",2,31.0699304388714,-10.4148637935744,0.417560573840199,-0.178582917657536,0.0017267886395393,-0.00670032619214807
"c1run2_01_X_isl1.e8.5","c1run2_01_X_isl1-e8.5","isl1","e8.5",0.56,1923717,1348532,1923717,0.69,1887870,5576287,7464157,2814539,1360055,34.4981705568598,TRUE,FALSE,FALSE,"C1",4537855.81,6.65685069209625,FALSE,185,2.26717172840301,FALSE,98.4651124201444,147.342799260767,0.337960900534756,FALSE,76754.07,1.68479602765523,FALSE,149.239369216941,0.40214212510922,FALSE,8,12.5407087491195,0.0287646850980185,FALSE,18072.26,0.396696512103561,FALSE,12.1892161024155,0.0328452022583627,FALSE,1,4.88510707210102,2.17678375153161,4.25703649635255,1.12021898413528,FALSE,0,0,0,FALSE,18.8891583578104,26.8231244218401,37.1994594072392,53.8591500552768,18.8891583578104,26.8231244218401,37.1994594072392,53.8591500552768,0,0,FALSE,1.72977712198371,3.33389322119331,6.31412943668298,14.2313571776832,1.72977712198371,3.33389322119331,6.31412943668298,14.2313571776832,4537855.81,34603.7653189831,0,0,6.65685078780101,4.53913590830828,FALSE,"G1",5,11.1541122841266,27.2089337777598,0.0141366016717956,0.0370733726142281,0.0742418927060331,-0.154769522930198
